seed,num_clients,alpha,security_mode,aggregator,attack,malicious_fraction,accuracy,auroc,precision,recall,f1,sensitivity,specificity,val_accuracy,mean_round_latency_s,std_round_latency_s,rounds_to_convergence
44,25,0.1,native_pq,fedavg,none,0.0,0.3557692307692308,0.47264957264957264,0.125,0.005128205128205128,0.009852216748768473,0.005128205128205128,0.9401709401709402,0.26145038167938933,26.72990928000022,12.471061136377976,20
44,25,0.5,classical,fedavg,none,0.0,0.3525641025641026,0.4632478632478632,0.26666666666666666,0.020512820512820513,0.0380952380952381,0.020512820512820513,0.905982905982906,0.2729007633587786,23.75075691000086,11.461486977341186,20
44,25,0.5,hybrid_pq,fedavg,none,0.0,0.3525641025641026,0.4632478632478632,0.26666666666666666,0.020512820512820513,0.0380952380952381,0.020512820512820513,0.905982905982906,0.2729007633587786,14.074632264998254,0.22335353365722824,20
44,25,0.5,native_pq,fedavg,none,0.0,0.3525641025641026,0.4632478632478632,0.26666666666666666,0.020512820512820513,0.0380952380952381,0.020512820512820513,0.905982905982906,0.2729007633587786,14.277733265001043,0.35294449287472596,20
44,25,1.0,classical,fedavg,none,0.0,0.3525641025641026,0.4632478632478632,0.26666666666666666,0.020512820512820513,0.0380952380952381,0.020512820512820513,0.905982905982906,0.2729007633587786,14.117973655000355,0.1954398155800693,20
44,25,1.0,hybrid_pq,fedavg,none,0.0,0.3525641025641026,0.4632478632478632,0.26666666666666666,0.020512820512820513,0.0380952380952381,0.020512820512820513,0.905982905982906,0.2729007633587786,14.127605920001262,0.24758564863163768,20
44,25,1.0,native_pq,fedavg,none,0.0,0.3525641025641026,0.4632478632478632,0.26666666666666666,0.020512820512820513,0.0380952380952381,0.020512820512820513,0.905982905982906,0.2729007633587786,14.169120834999958,0.21952635580731686,20
44,5,1.0,classical,fedavg,none,0.0,0.6955128205128205,0.6504273504273506,0.7232142857142857,0.8307692307692308,0.7732696897374701,0.8307692307692308,0.4700854700854701,0.7404580152671756,12.18994690499991,0.2371061191853902,20
44,5,1.0,hybrid_pq,fedavg,none,0.0,0.6955128205128205,0.6504273504273506,0.7232142857142857,0.8307692307692308,0.7732696897374701,0.8307692307692308,0.4700854700854701,0.7404580152671756,12.286252994999895,0.2082657652098654,20
44,5,1.0,native_pq,fedavg,none,0.0,0.6955128205128205,0.6504273504273506,0.7232142857142857,0.8307692307692308,0.7732696897374701,0.8307692307692308,0.4700854700854701,0.7404580152671756,12.086211724999966,0.19905352273369184,20
